Label: AG FM

Date Time	Elapsed	A1	B1	C1	A2	B2	C2	A3	B3	C3	A4	B4	C4
16/05/2018 17:00:00	168	95.11468	98.70845	68.78346	95.75079	99.97768	86.71731	98.26315	99.23917	84.21266	99.9006	98.63622	78.38671
16/05/2018 20:00:00	171	94.93343	99.01949	69.6764	96.03131	99.97519	87.60484	98.7427	99.4733	85.68375	99.94608	98.86467	80.69234
16/05/2018 23:00:00	174	95.69019	99.16058	69.70869	96.66137	99.96945	88.90547	99.32934	99.61282	86.69939	99.96318	99.19379	82.82676
17/05/2018 02:00:00	177	96.24306	99.27401	71.04974	97.19839	99.99036	90.25286	99.38392	99.6478	88.02825	99.98017	99.52836	83.56485
17/05/2018 05:00:00	180	96.92772	99.45491	72.52949	97.31656	99.99132	92.32858	99.60925	99.64114	89.30634	99.99023	99.7065	83.56918
17/05/2018 08:00:00	183	96.89758	99.64977	72.52316	98.35331	99.98105	92.93177	99.70259	99.76767	90.51202	99.98576	99.76376	85.8228
17/05/2018 11:00:00	186	97.123	99.7194	73.8121	98.57787	99.99154	93.48981	99.879	99.81039	90.71087	99.9855	99.87757	86.56754
17/05/2018 14:00:00	189	97.57915	99.80862	74.2222	98.83357	99.99382	93.6627	99.87174	99.85828	91.55266	99.98655	99.95093	87.62833
17/05/2018 17:00:00	192	97.40823	99.84444	76.12828	98.88959	99.99706	95.57784	99.96219	99.92521	92.08968	99.99812	99.87137	89.60483
17/05/2018 20:00:00	195	97.52006	99.93124	76.71494	99.41358	99.9964	96.26466	99.9721	99.92739	93.14604	100	99.9189	89.59583
17/05/2018 23:00:00	198	97.65492	99.93336	78.10978	99.63955	99.99643	96.18887	99.98521	99.97015	94.23013	99.99641	99.9664	91.29782
18/05/2018 02:00:00	201	97.92205	99.95043	79.75385	99.70414	99.99889	97.07648	99.98192	99.97753	94.57896	99.99892	99.97647	92.36206
18/05/2018 05:00:00	204	98.41947	99.96356	80.04847	99.79963	100	98.3568	99.97806	99.95779	94.59045	99.99853	99.98678	92.8365
18/05/2018 08:00:00	207	98.56746	99.98743	82.10162	99.84067	99.99862	98.57786	99.99026	99.94746	95.58139	99.99889	99.99323	93.20184
18/05/2018 11:00:00	210	98.46481	99.98505	82.15159	99.88334	100	99.07333	99.99692	99.99167	95.9175	100	99.99762	94.8026
18/05/2018 14:00:00	213	98.65314	99.99541	83.90451	99.9509	100	99.19148	99.9989	99.99332	95.93954	100	99.99891	94.69297
18/05/2018 17:00:00	216	98.73654	99.99567	83.99434	99.94612	99.99869	99.21391	99.99886	99.99155	96.17355	100	100	95.46314
18/05/2018 20:00:00	219	98.61546	99.99156	83.46441	99.93092	100	99.4909	100	99.99844	96.41754	100	99.99808	96.61018
18/05/2018 23:00:00	222	98.99879	99.99661	84.66056	99.98202	100	99.62044	100	99.99301	97.258	100	99.99886	97.32373
19/05/2018 02:00:00	225	98.81931	99.99307	86.76043	99.9818	100	99.71714	100	100	97.35015	100	100	98.00767
19/05/2018 05:00:00	228	99.04422	99.99541	86.74826	99.97402	100	99.75998	100	99.99868	97.91924	100	100	98.25697
19/05/2018 08:00:00	231	98.77515	100	88.4055	99.99399	100	99.80197	99.99847	100	98.33379	100	99.99865	98.66503
19/05/2018 11:00:00	234	99.03345	99.99774	88.92709	99.98299	100	99.84487	100	99.99767	97.91253	100	99.99883	98.71892
