Label: AG FM

Date Time	Elapsed	A1	B1	C1	A2	B2	C2	A3	B3	C3	A4	B4	C4
14/05/2018 05:00:00	108	74.77207	87.83212	50.14653	86.1813	92.68354	52.07675	80.4879	84.582	44.47461	85.78949	83.55383	46.48451
14/05/2018 08:00:00	111	76.53959	89.98844	52.5267	88.35146	94.49386	51.86612	82.02408	86.3483	44.98772	88.26835	85.61746	47.18402
14/05/2018 11:00:00	114	77.86258	90.94796	53.04543	90.05882	95.65562	53.61613	84.09805	88.38864	45.20917	90.14232	87.1405	48.1199
14/05/2018 14:00:00	117	78.8278	91.9164	54.76194	91.55318	96.78815	55.61552	85.29744	89.91783	47.64214	91.99554	88.70653	49.16141
14/05/2018 17:00:00	120	80.32681	93.56441	55.67639	92.05058	97.41839	56.57879	86.85543	91.2318	48.10664	93.18412	90.0231	49.08992
14/05/2018 20:00:00	123	81.08555	94.59634	57.23052	93.24474	97.91868	56.86037	88.13867	92.42184	49.04074	94.03947	91.8452	50.10608
14/05/2018 23:00:00	126	82.72067	95.28413	57.78588	94.41315	98.39133	59.41645	89.47929	93.83768	49.72158	95.28793	93.1842	50.43896
15/05/2018 02:00:00	129	83.84476	95.91889	59.44804	95.15276	98.81972	59.92278	91.01697	95.01334	51.08571	96.23919	94.23934	49.78561
15/05/2018 05:00:00	132	84.97208	96.90377	59.80381	96.22617	99.09151	60.10887	92.1593	95.76305	51.95049	96.89279	95.32907	52.81955
15/05/2018 08:00:00	135	86.03042	97.43354	60.28613	96.88034	99.24551	61.84159	93.03664	96.84901	53.62147	97.49789	96.07893	53.17086
15/05/2018 11:00:00	138	86.77377	97.88555	61.73382	97.62331	99.46951	63.5969	94.06055	97.23587	54.65553	97.91961	96.85162	52.898
15/05/2018 14:00:00	141	87.27653	98.45334	62.51833	98.07796	99.60168	64.08729	94.76985	97.60189	54.01357	98.21342	97.36804	54.20787
15/05/2018 17:00:00	144	88.41858	99.01507	63.3632	98.45329	99.69933	65.44798	95.56754	97.8632	55.99382	98.63226	97.9757	54.55282
15/05/2018 20:00:00	147	89.25174	98.9748	64.91671	98.7392	99.62238	66.48463	96.04424	98.27946	56.2093	98.96732	98.43941	56.23863
15/05/2018 23:00:00	150	90.01303	99.32735	64.93922	99.04778	99.8158	68.27814	96.60235	98.6614	57.057	99.25211	98.86492	56.79679
16/05/2018 02:00:00	153	90.60352	99.46131	66.13688	99.3755	99.84739	69.24783	97.10595	99.04778	59.2541	99.49408	99.1492	56.39786
16/05/2018 05:00:00	156	91.28644	99.61269	67.81375	99.55867	99.9063	69.88491	97.70053	99.29337	61.44999	99.64865	99.452	59.36994
16/05/2018 08:00:00	159	91.98033	99.54412	66.96097	99.77029	99.9296	71.30319	98.09753	99.41202	60.71566	99.78964	99.54271	59.8024
16/05/2018 11:00:00	162	92.50426	99.61372	68.0314	99.84081	99.96896	72.52708	98.46169	99.41036	62.67512	99.83837	99.67522	60.61282
16/05/2018 14:00:00	165	93.09033	99.72766	68.98255	99.895	99.9732	73.67799	98.80266	99.55384	63.27576	99.89666	99.75952	61.36127
16/05/2018 17:00:00	168	93.64488	99.8165	71.45327	99.93536	99.98627	74.54957	99.03334	99.66541	66.30666	99.91183	99.76877	61.97191
16/05/2018 20:00:00	171	94.18466	99.8503	71.73311	99.96938	99.99408	75.76736	99.27734	99.76917	66.76047	99.96295	99.82734	64.15813
16/05/2018 23:00:00	174	94.53405	99.90979	71.43863	99.98529	99.99785	75.35983	99.51559	99.81418	67.60858	99.97346	99.88597	64.57246
17/05/2018 02:00:00	177	94.97693	99.9433	73.44744	99.99136	99.99605	77.19927	99.68195	99.85906	69.37363	99.98277	99.92944	66.07224
17/05/2018 05:00:00	180	95.42885	99.94626	73.63657	99.99294	100	78.15237	99.82887	99.89986	70.01804	99.99013	99.94485	65.15871
17/05/2018 08:00:00	183	95.94671	99.96241	74.29763	99.99345	99.99683	78.75031	99.91946	99.9581	71.6102	99.99762	99.94905	66.6385
